,length,pos,sent_id,stem,word
346,4,IN,21,that,that
347,2,PRP,21,we,we
348,3,VBP,21,'ve,'ve
349,4,RB,21,onli,only
350,4,RB,21,just,just
351,5,VBN,21,begun,begun
352,1,.,21,.,.
353,2,PRP,22,we,we
354,3,VBP,22,'re,'re
355,5,RB,22,still,still
356,8,NNS,22,pioneer,pioneers
357,1,.,22,.,.
358,4,PRP,23,they,they
359,1,",",23,",",","
360,3,DT,23,the,the
361,7,NNS,23,member,members
362,2,IN,23,of,of
363,3,DT,23,the,the
364,10,NN,23,challeng,challenger
365,4,NN,23,crew,crew
366,1,",",23,",",","
367,4,VBD,23,were,were
368,8,NNS,23,pioneer,pioneers
369,1,.,23,.,.
370,3,CC,24,and,and
371,1,NN,24,i,i
372,4,NN,24,want,want
373,2,TO,24,to,to
374,3,VB,24,say,say
375,9,NN,24,someth,something
376,2,TO,24,to,to
377,3,DT,24,the,the
378,14,NNS,24,schoolchildren,schoolchildren
379,2,IN,24,of,of
380,7,NN,24,america,america
381,3,WP,24,who,who
382,4,VBD,24,were,were
383,8,VBG,24,watch,watching
384,3,DT,24,the,the
385,4,JJ,24,live,live
386,8,NN,24,coverag,coverage
387,2,IN,24,of,of
388,3,DT,24,the,the
389,7,NN,24,shuttl,shuttle
390,2,POS,24,'s,'s
391,8,NN,24,take-off,take-off
392,1,.,24,.,.
393,1,NN,25,i,i
394,4,VB,25,know,know
395,2,PRP,25,it,it
396,2,POS,25,'s,'s
397,4,JJ,25,hard,hard
398,2,TO,25,to,to
399,10,NN,25,understand,understand
400,1,",",25,",",","
401,3,CC,25,but,but
402,9,RB,25,sometim,sometimes
403,7,NN,25,pain,painful
404,6,NNS,25,thing,things
405,4,IN,25,like,like
406,4,DT,25,thi,this
407,6,VB,25,happen,happen
408,1,.,25,.,.
409,2,PRP,26,it,it
410,2,POS,26,'s,'s
411,3,DT,26,all,all
412,4,NN,26,part,part
413,2,IN,26,of,of
414,3,DT,26,the,the
415,7,NN,26,process,process
416,2,IN,26,of,of
417,11,NN,26,explor,exploration
418,3,CC,26,and,and
419,9,NN,26,discoveri,discovery
420,1,.,26,.,.
421,2,PRP,27,it,it
422,2,POS,27,'s,'s
423,3,DT,27,all,all
424,4,NN,27,part,part
425,2,IN,27,of,of
426,6,VBG,27,take,taking
427,1,DT,27,a,a
428,6,NN,27,chanc,chance
429,3,CC,27,and,and
430,9,VBG,27,expand,expanding
431,3,NN,27,man,man
432,2,POS,27,'s,'s
433,8,NNS,27,horizon,horizons
434,1,.,27,.,.
435,3,DT,28,the,the
436,6,NN,28,futur,future
437,4,VBZ,28,doe,does
438,3,RB,28,n't,n't
439,6,NN,28,belong,belong
440,2,TO,28,to,to
441,3,DT,28,the,the
442,12,VBN,28,faintheart,fainthearted
443,1,:,28,;,;
444,2,PRP,28,it,it
445,7,NNS,28,belong,belongs
446,2,TO,28,to,to
447,3,DT,28,the,the
448,5,NN,28,brave,brave
449,1,.,28,.,.
450,3,DT,29,the,the
451,10,NN,29,challeng,challenger
452,4,NN,29,crew,crew
453,3,VBD,29,wa,was
454,7,VBG,29,pull,pulling
455,2,PRP,29,us,us
456,4,IN,29,into,into
457,3,DT,29,the,the
458,6,NN,29,futur,future
459,1,",",29,",",","
460,3,CC,29,and,and
461,2,PRP,29,we,we
462,3,MD,29,'ll,'ll
463,8,NN,29,continu,continue
464,2,TO,29,to,to
465,6,VB,29,follow,follow
466,4,PRP,29,them,them
467,1,.,29,.,.
468,1,NN,30,i,i
469,3,VBP,30,'ve,'ve
470,6,RB,30,alway,always
471,3,VBD,30,had,had
472,5,JJ,30,great,great
473,5,NN,30,faith,faith
474,2,IN,30,in,in
475,3,CC,30,and,and
476,7,NN,30,respect,respect
477,3,IN,30,for,for
478,3,PRP$,30,our,our
479,5,NN,30,space,space
480,7,NN,30,program,program
481,1,.,30,.,.
482,3,CC,31,and,and
483,4,WP,31,what,what
484,8,VBD,31,happen,happened
485,5,NN,31,today,today
486,4,VBZ,31,doe,does
487,7,NN,31,noth,nothing
488,2,TO,31,to,to
489,8,NN,31,diminish,diminish
490,2,PRP,31,it,it
491,1,.,31,.,.
492,2,PRP,32,we,we
493,2,VB,32,do,do
494,3,RB,32,n't,n't
495,4,NN,32,hide,hide
496,3,PRP$,32,our,our
497,5,NN,32,space,space
498,7,NN,32,program,program
499,1,.,32,.,.
500,2,PRP,33,we,we
501,2,VB,33,do,do
502,3,RB,33,n't,n't
503,4,VB,33,keep,keep
504,7,NNS,33,secret,secrets
505,3,CC,33,and,and
506,5,NN,33,cover,cover
507,6,NNS,33,thing,things
508,2,RB,33,up,up
509,1,.,33,.,.
510,2,PRP,34,we,we
511,2,VB,34,do,do
512,2,PRP,34,it,it
513,3,DT,34,all,all
514,2,RB,34,up,up
515,5,NN,34,front,front
516,3,CC,34,and,and
517,2,IN,34,in,in
518,6,NN,34,public,public
519,1,.,34,.,.
520,4,IN,35,that,that
521,2,POS,35,'s,'s
522,3,DT,35,the,the
523,3,NN,35,way,way
524,7,NN,35,freedom,freedom
525,2,VBZ,35,is,is
526,1,",",35,",",","
527,3,CC,35,and,and
528,2,PRP,35,we,we
529,5,MD,35,would,would
