,length,pos,sent_id,stem,word
3744,3,JJ,99,new,new
3745,8,NNS,99,accus,accusers
3746,4,MD,99,must,must
3747,4,RB,99,also,also
3748,4,VB,99,have,have
3749,5,PRP$,99,their,their
3750,9,NN,99,affidavit,affidavit
3751,4,NN,99,read,read
3752,1,.,99,.,.
3753,4,WP,100,what,what
3754,2,VB,100,do,do
3755,4,PRP,100,they,they
3756,3,VB,100,say,say
3757,1,.,100,?,?
3758,9,NN,101,someth,something
3759,2,IN,101,of,of
3760,4,DT,101,thi,this
3761,4,NN,101,sort,sort
3762,1,:,101,:,:
3763,1,:,101,-,-
3764,4,IN,101,that,that
3765,8,NNS,101,socrat,socrates
3766,2,VBZ,101,is,is
3767,1,DT,101,a,a
3768,4,NN,101,doer,doer
3769,2,IN,101,of,of
3770,4,NN,101,evil,evil
3771,1,",",101,",",","
3772,3,CC,101,and,and
3773,9,NN,101,corrupt,corrupter
3774,2,IN,101,of,of
3775,3,DT,101,the,the
3776,5,NN,101,youth,youth
3777,1,",",101,",",","
3778,3,CC,101,and,and
3779,2,PRP,101,he,he
3780,4,VBZ,101,doe,does
3781,3,RB,101,not,not
3782,7,VB,101,believ,believe
3783,2,IN,101,in,in
3784,3,DT,101,the,the
3785,4,NNS,101,god,gods
3786,2,IN,101,of,of
3787,3,DT,101,the,the
3788,5,NN,101,state,state
3789,1,",",101,",",","
3790,3,CC,101,and,and
3791,3,VBZ,101,ha,has
3792,5,JJ,101,other,other
3793,3,JJ,101,new,new
3794,10,NNS,101,divin,divinities
3795,2,IN,101,of,of
3796,3,PRP$,101,hi,his
3797,3,JJ,101,own,own
3798,1,.,101,.,.
3799,4,IN,102,that,that
3800,2,VBZ,102,is,is
3801,3,DT,102,the,the
3802,4,NN,102,sort,sort
3803,2,IN,102,of,of
3804,6,NN,102,charg,charge
3805,1,:,102,;,;
3806,3,CC,102,and,and
3807,3,RB,102,now,now
3808,3,VB,102,let,let
3809,2,PRP,102,us,us
3810,7,NN,102,examin,examine
3811,3,DT,102,the,the
3812,10,JJ,102,particular,particular
3813,6,NNS,102,count,counts
3814,1,.,102,.,.
3815,2,PRP,103,he,he
3816,4,VBZ,103,say,says
3817,4,IN,103,that,that
3818,1,NN,103,i,i
3819,2,VBP,103,am,am
3820,1,DT,103,a,a
3821,4,NN,103,doer,doer
3822,2,IN,103,of,of
3823,4,NN,103,evil,evil
3824,1,",",103,",",","
3825,3,WP,103,who,who
3826,7,NN,103,corrupt,corrupt
3827,3,DT,103,the,the
3828,5,NN,103,youth,youth
3829,1,:,103,;,;
3830,3,CC,103,but,but
3831,1,NN,103,i,i
3832,3,VB,103,say,say
3833,1,",",103,",",","
3834,1,NN,103,o,o
3835,3,NNS,103,men,men
3836,2,IN,103,of,of
3837,6,NNS,103,athen,athens
3838,1,",",103,",",","
3839,4,IN,103,that,that
3840,7,NN,103,meletu,meletus
3841,2,VBZ,103,is,is
3842,1,DT,103,a,a
3843,4,NN,103,doer,doer
3844,2,IN,103,of,of
3845,4,NN,103,evil,evil
3846,1,",",103,",",","
3847,3,CC,103,and,and
3848,3,DT,103,the,the
3849,4,NN,103,evil,evil
3850,2,VBZ,103,is,is
3851,4,IN,103,that,that
3852,2,PRP,103,he,he
3853,5,VBZ,103,make,makes
3854,1,DT,103,a,a
3855,4,NN,103,joke,joke
3856,2,IN,103,of,of
3857,1,DT,103,a,a
3858,7,JJ,103,seriou,serious
3859,6,NN,103,matter,matter
3860,1,",",103,",",","
3861,3,CC,103,and,and
3862,2,VBZ,103,is,is
3863,3,RB,103,too,too
3864,5,JJ,103,readi,ready
3865,2,IN,103,at,at
3866,8,VBG,103,bring,bringing
3867,5,JJ,103,other,other
3868,3,NNS,103,men,men
3869,2,TO,103,to,to
3870,5,NN,103,trial,trial
3871,4,IN,103,from,from
3872,1,DT,103,a,a
3873,9,VBN,103,pretend,pretended
3874,4,NN,103,zeal,zeal
3875,3,CC,103,and,and
3876,8,NN,103,interest,interest
3877,5,IN,103,about,about
3878,7,NNS,103,matter,matters
3879,2,IN,103,in,in
3880,5,WDT,103,which,which
3881,2,PRP,103,he,he
3882,6,RB,103,realli,really
3883,5,RB,103,never,never
3884,3,VBD,103,had,had
3885,3,DT,103,the,the
3886,8,JJS,103,smallest,smallest
3887,8,NN,103,interest,interest
3888,1,.,103,.,.
3889,3,CC,104,and,and
3890,3,DT,104,the,the
3891,5,NN,104,truth,truth
3892,2,IN,104,of,of
3893,4,DT,104,thi,this
3894,1,NN,104,i,i
3895,4,MD,104,will,will
3896,8,NN,104,endeavor,endeavor
3897,2,TO,104,to,to
3898,5,NN,104,prove,prove
3899,1,.,104,.,.
3900,4,VB,105,come,come
3901,6,NN,105,hither,hither
3902,1,",",105,",",","
3903,7,NN,105,meletu,meletus
3904,1,",",105,",",","
3905,3,CC,105,and,and
3906,3,VB,105,let,let
3907,2,PRP,105,me,me
3908,3,NN,105,ask,ask
3909,1,DT,105,a,a
3910,8,NN,105,question,question
3911,2,IN,105,of,of
3912,3,PRP,105,you,you
3913,1,.,105,.,.
3914,3,PRP,106,you,you
3915,5,NN,106,think,think
3916,1,DT,106,a,a
3917,5,JJ,106,great,great
3918,4,NN,106,deal,deal
3919,5,IN,106,about,about
3920,3,DT,106,the,the
3921,11,NN,106,improv,improvement
3922,2,IN,106,of,of
3923,5,NN,106,youth,youth
3924,1,.,106,?,?
3925,3,NNS,107,ye,yes
3926,1,",",107,",",","
3927,1,NN,107,i,i
3928,2,VB,107,do,do
3929,1,.,107,.,.
3930,4,NN,108,tell,tell
3931,3,DT,108,the,the
3932,6,NNS,108,judg,judges
3933,1,",",108,",",","
3934,4,RB,108,then,then
3935,1,",",108,",",","
3936,3,WP,108,who,who
3937,2,VBZ,108,is,is
3938,5,PRP$,108,their,their
3939,8,NN,108,improv,improver
3940,1,:,108,;,;
3941,3,IN,108,for,for
3942,3,PRP,108,you,you
3943,4,MD,108,must,must
3944,4,VB,108,know,know
3945,1,",",108,",",","
3946,2,IN,108,as,as
3947,3,PRP,108,you,you
3948,4,VB,108,have,have
3949,5,VBN,108,taken,taken
3950,3,DT,108,the,the
3951,5,NNS,108,pain,pains
3952,2,TO,108,to,to
3953,8,NN,108,discov,discover
3954,5,PRP$,108,their,their
3955,9,NN,108,corrupt,corrupter
3956,1,",",108,",",","
3957,3,CC,108,and,and
3958,3,VBP,108,are,are
3959,6,VBG,108,cite,citing
3960,3,CC,108,and,and
3961,8,VBG,108,accus,accusing
3962,2,PRP,108,me,me
3963,6,IN,108,befor,before
3964,4,PRP,108,them,them
3965,1,.,108,.,.
3966,5,NN,109,speak,speak
3967,1,",",109,",",","
3968,4,RB,109,then,then
3969,1,",",109,",",","
3970,3,CC,109,and,and
3971,4,NN,109,tell,tell
3972,3,DT,109,the,the
3973,6,NNS,109,judg,judges
3974,3,WP,109,who,who
3975,5,PRP$,109,their,their
3976,8,NN,109,improv,improver
3977,2,VBZ,109,is,is
3978,1,.,109,.,.
3979,7,NN,110,observ,observe
3980,1,",",110,",",","
3981,7,NN,110,meletu,meletus
3982,1,",",110,",",","
3983,4,IN,110,that,that
3984,3,PRP,110,you,you
3985,3,VBP,110,are,are
3986,6,NN,110,silent,silent
3987,1,",",110,",",","
3988,3,CC,110,and,and
3989,4,VB,110,have,have
3990,7,NN,110,noth,nothing
3991,2,TO,110,to,to
3992,3,VB,110,say,say
3993,1,.,110,.,.
3994,3,CC,111,but,but
3995,2,VBZ,111,is,is
3996,3,RB,111,not,not
3997,4,DT,111,thi,this
3998,6,RB,111,rather,rather
3999,11,NN,111,disgrac,disgraceful
4000,1,",",111,",",","
4001,3,CC,111,and,and
4002,1,DT,111,a,a
4003,4,RB,111,veri,very
4004,12,JJ,111,consider,considerable
4005,5,NN,111,proof,proof
4006,2,IN,111,of,of
4007,4,WP,111,what,what
4008,1,NN,111,i,i
4009,3,VBD,111,wa,was
4010,6,VBG,111,say,saying
4011,1,",",111,",",","
4012,4,IN,111,that,that
4013,3,PRP,111,you,you
4014,4,VB,111,have,have
4015,2,DT,111,no,no
4016,8,NN,111,interest,interest
4017,2,IN,111,in,in
4018,3,DT,111,the,the
4019,6,NN,111,matter,matter
4020,1,.,111,?,?
4021,5,NN,112,speak,speak
4022,2,RB,112,up,up
4023,1,",",112,",",","
4024,6,NN,112,friend,friend
4025,1,",",112,",",","
4026,3,CC,112,and,and
4027,4,NN,112,tell,tell
4028,2,PRP,112,us,us
4029,3,WP,112,who,who
4030,5,PRP$,112,their,their
4031,8,NN,112,improv,improver
4032,2,VBZ,112,is,is
4033,1,.,112,.,.
4034,3,DT,113,the,the
4035,4,NNS,113,law,laws
4036,1,.,113,.,.
4037,3,CC,114,but,but
4038,4,IN,114,that,that
4039,1,",",114,",",","
4040,2,PRP$,114,my,my
4041,4,JJ,114,good,good
4042,3,NN,114,sir,sir
4043,1,",",114,",",","
4044,2,VBZ,114,is,is
4045,3,RB,114,not,not
4046,2,PRP$,114,my,my
4047,7,NN,114,mean,meaning
4048,1,.,114,.,.
4049,1,NN,115,i,i
4050,4,NN,115,want,want
4051,2,TO,115,to,to
4052,4,VB,115,know,know
4053,3,WP,115,who,who
4054,3,DT,115,the,the
4055,6,NN,115,person,person
4056,2,VBZ,115,is,is
4057,1,",",115,",",","
4058,3,WP,115,who,who
4059,1,",",115,",",","
4060,2,IN,115,in,in
4061,3,DT,115,the,the
4062,5,RB,115,first,first
4063,5,NN,115,place,place
4064,1,",",115,",",","
4065,5,NNS,115,know,knows
4066,3,DT,115,the,the
4067,4,NNS,115,law,laws
4068,1,.,115,.,.
4069,3,DT,116,the,the
4070,6,NNS,116,judg,judges
4071,1,",",116,",",","
4072,8,NNS,116,socrat,socrates
4073,1,",",116,",",","
4074,3,WP,116,who,who
4075,3,VBP,116,are,are
4076,7,NN,116,present,present
4077,2,IN,116,in,in
4078,5,NN,116,court,court
4079,1,.,116,.,.
4080,4,WP,117,what,what
4081,2,VB,117,do,do
4082,3,PRP,117,you,you
4083,4,NN,117,mean,mean
4084,2,TO,117,to,to
4085,3,VB,117,say,say
4086,1,",",117,",",","
4087,7,NN,117,meletu,meletus
4088,1,",",117,",",","
4089,4,IN,117,that,that
4090,4,PRP,117,they,they
4091,3,VBP,117,are,are
4092,4,JJ,117,abl,able
4093,2,TO,117,to,to
4094,8,NN,117,instruct,instruct
4095,3,CC,117,and,and
4096,7,VB,117,improv,improve
4097,5,NN,117,youth,youth
4098,1,.,117,?,?
4099,9,RB,118,certainli,certainly
4100,4,PRP,118,they,they
4101,3,VBP,118,are,are
4102,1,.,118,.,.
4103,4,WP,119,what,what
4104,1,",",119,",",","
4105,3,DT,119,all,all
4106,2,IN,119,of,of
4107,4,PRP,119,them,them
4108,1,",",119,",",","
4109,2,CC,119,or,or
4110,4,DT,119,some,some
4111,4,RB,119,onli,only
4112,3,CC,119,and,and
4113,3,RB,119,not,not
4114,6,NNS,119,other,others
4115,1,.,119,?,?
4116,3,DT,120,all,all
4117,2,IN,120,of,of
4118,4,PRP,120,them,them
4119,1,.,120,.,.
4120,2,IN,121,by,by
4121,3,DT,121,the,the
4122,7,NN,121,goddess,goddess
4123,4,RB,121,here,here
4124,1,",",121,",",","
4125,4,IN,121,that,that
4126,2,VBZ,121,is,is
4127,4,JJ,121,good,good
4128,4,NN,121,news,news
4129,1,.,121,!,!
4130,5,RB,122,there,there
4131,3,VBP,122,are,are
4132,6,NN,122,plenti,plenty
4133,2,IN,122,of,of
4134,9,NNS,122,improv,improvers
4135,1,",",122,",",","
4136,4,RB,122,then,then
4137,1,.,122,.,.
4138,3,CC,123,and,and
4139,4,WP,123,what,what
4140,2,VB,123,do,do
4141,3,PRP,123,you,you
4142,3,VB,123,say,say
4143,2,IN,123,of,of
4144,3,DT,123,the,the
4145,8,NN,123,audienc,audience
4146,1,",",123,",",","
4147,1,:,123,-,-
4148,2,VB,123,do,do
4149,4,PRP,123,they,they
4150,7,VB,123,improv,improve
4151,4,PRP,123,them,them
4152,1,.,123,?,?
4153,3,NNS,124,ye,yes
4154,1,",",124,",",","
4155,4,PRP,124,they,they
4156,2,VB,124,do,do
4157,1,.,124,.,.
4158,3,CC,125,and,and
4159,3,DT,125,the,the
4160,8,NNS,125,senat,senators
4161,1,.,125,?,?
4162,3,NNS,126,ye,yes
4163,1,",",126,",",","
4164,3,DT,126,the,the
4165,8,NNS,126,senat,senators
4166,7,VB,126,improv,improve
4167,4,PRP,126,them,them
4168,1,.,126,.,.
4169,3,CC,127,but,but
4170,7,RB,127,perhap,perhaps
4171,3,DT,127,the,the
4172,7,NNS,127,member,members
4173,2,IN,127,of,of
4174,3,DT,127,the,the
4175,7,NN,127,citizen,citizen
4176,8,RB,127,assembl,assembly
4177,7,NN,127,corrupt,corrupt
4178,4,PRP,127,them,them
4179,1,.,127,?,?
4180,1,:,128,-,-
4181,2,CC,128,or,or
4182,2,VB,128,do,do
4183,4,PRP,128,they,they
4184,3,RB,128,too,too
4185,7,VB,128,improv,improve
4186,4,PRP,128,them,them
4187,1,.,128,?,?
4188,4,PRP,129,they,they
4189,7,VB,129,improv,improve
4190,4,PRP,129,them,them
4191,1,.,129,.,.
4192,4,RB,130,then,then
4193,5,DT,130,everi,every
4194,8,JJ,130,athenian,athenian
4195,8,NNS,130,improv,improves
4196,3,CC,130,and,and
4197,8,NNS,130,elev,elevates
4198,4,PRP,130,them,them
4199,1,:,130,;,;
4200,3,DT,130,all,all
4201,4,IN,130,with,with
4202,3,DT,130,the,the
4203,9,NN,130,except,exception
4204,2,IN,130,of,of
4205,6,PRP,130,myself,myself
4206,1,:,130,;,;
4207,3,CC,130,and,and
4208,1,NN,130,i,i
4209,5,RB,130,alon,alone
4210,2,VBP,130,am,am
4211,5,PRP$,130,their,their
4212,9,NN,130,corrupt,corrupter
4213,1,.,130,?,?
4214,2,VBZ,131,is,is
4215,4,IN,131,that,that
4216,4,WP,131,what,what
4217,3,PRP,131,you,you
4218,6,NN,131,affirm,affirm
4219,1,.,131,?,?
4220,4,IN,132,that,that
4221,2,VBZ,132,is,is
4222,4,WP,132,what,what
4223,1,NN,132,i,i
4224,7,RB,132,stoutli,stoutly
4225,6,NN,132,affirm,affirm
4226,1,.,132,.,.
4227,1,NN,133,i,i
4228,2,VBP,133,am,am
4229,4,RB,133,veri,very
4230,11,NN,133,unfortun,unfortunate
4231,2,IN,133,if,if
4232,4,IN,133,that,that
4233,2,VBZ,133,is,is
4234,4,JJ,133,true,true
4235,1,.,133,.,.
4236,3,CC,134,but,but
4237,7,NN,134,suppos,suppose
4238,1,NN,134,i,i
4239,3,NN,134,ask,ask
4240,3,PRP,134,you,you
4241,1,DT,134,a,a
4242,8,NN,134,question,question
4243,1,:,134,:,:
4244,5,MD,134,would,would
4245,3,PRP,134,you,you
4246,3,VB,134,say,say
4247,4,IN,134,that,that
4248,4,DT,134,thi,this
4249,4,RB,134,also,also
4250,5,VBZ,134,hold,holds
4251,4,JJ,134,true,true
4252,2,IN,134,in,in
4253,3,DT,134,the,the
4254,4,NN,134,case,case
4255,2,IN,134,of,of
4256,6,NNS,134,hors,horses
4257,1,.,134,?,?
4258,4,VBZ,135,doe,does
4259,3,CD,135,one,one
4260,3,NN,135,man,man
4261,2,VB,135,do,do
4262,4,PRP,135,them,them
4263,4,NN,135,harm,harm
4264,3,CC,135,and,and
4265,3,DT,135,all,all
4266,3,DT,135,the,the
4267,5,NN,135,world,world
4268,4,JJ,135,good,good
4269,1,.,135,?,?
4270,2,VBZ,136,is,is
4271,3,RB,136,not,not
4272,3,DT,136,the,the
4273,5,NN,136,exact,exact
4274,8,NN,136,opposit,opposite
4275,2,IN,136,of,of
4276,4,DT,136,thi,this
4277,4,JJ,136,true,true
4278,1,.,136,?,?
4279,3,CD,137,one,one
4280,3,NN,137,man,man
4281,2,VBZ,137,is,is
4282,4,JJ,137,abl,able
4283,2,TO,137,to,to
4284,2,VB,137,do,do
4285,4,PRP,137,them,them
4286,4,JJ,137,good,good
4287,1,",",137,",",","
4288,2,CC,137,or,or
4289,2,IN,137,at,at
4290,5,JJS,137,least,least
4291,3,RB,137,not,not
4292,4,JJ,137,mani,many
4293,1,:,137,;,;
4294,1,:,137,-,-
4295,3,DT,137,the,the
4296,7,NN,137,trainer,trainer
4297,2,IN,137,of,of
4298,6,NNS,137,hors,horses
4299,1,",",137,",",","
4300,4,IN,137,that,that
4301,2,VBZ,137,is,is
4302,2,TO,137,to,to
4303,3,VB,137,say,say
4304,1,",",137,",",","
4305,4,VBZ,137,doe,does
4306,4,PRP,137,them,them
4307,4,JJ,137,good,good
4308,1,",",137,",",","
4309,3,CC,137,and,and
4310,6,NNS,137,other,others
4311,3,WP,137,who,who
4312,4,VB,137,have,have
4313,2,TO,137,to,to
4314,2,VB,137,do,do
4315,4,IN,137,with,with
4316,4,PRP,137,them,them
4317,6,RB,137,rather,rather
4318,6,NN,137,injur,injure
4319,4,PRP,137,them,them
4320,1,.,137,?,?
4321,2,VBZ,138,is,is
4322,3,RB,138,not,not
4323,4,IN,138,that,that
4324,4,JJ,138,true,true
4325,1,",",138,",",","
4326,7,NN,138,meletu,meletus
4327,1,",",138,",",","
4328,2,IN,138,of,of
4329,6,NNS,138,hors,horses
4330,1,",",138,",",","
4331,2,CC,138,or,or
4332,3,DT,138,ani,any
4333,5,JJ,138,other,other
4334,7,NNS,138,anim,animals
4335,1,.,138,?,?
4336,3,NNS,139,ye,yes
4337,1,",",139,",",","
4338,9,RB,139,certainli,certainly
4339,1,.,139,.,.
4340,7,IN,140,whether,whether
4341,3,PRP,140,you,you
4342,3,CC,140,and,and
4343,6,NN,140,anytu,anytus
4344,3,VB,140,say,say
4345,3,NNS,140,ye,yes
4346,2,CC,140,or,or
4347,2,DT,140,no,no
4348,1,",",140,",",","
4349,4,IN,140,that,that
4350,2,VBZ,140,is,is
4351,2,DT,140,no,no
4352,6,NN,140,matter,matter
4353,1,.,140,.,.
4354,5,JJ,141,happi,happy
4355,6,RB,141,inde,indeed
4356,5,MD,141,would,would
4357,2,VB,141,be,be
4358,3,DT,141,the,the
4359,9,NN,141,condit,condition
4360,2,IN,141,of,of
4361,5,NN,141,youth,youth
4362,2,IN,141,if,if
4363,4,PRP,141,they,they
4364,3,VBD,141,had,had
4365,3,CD,141,one,one
4366,9,NN,141,corrupt,corrupter
4367,4,RB,141,onli,only
4368,1,",",141,",",","
4369,3,CC,141,and,and
4370,3,DT,141,all,all
4371,3,DT,141,the,the
4372,4,NN,141,rest,rest
4373,2,IN,141,of,of
4374,3,DT,141,the,the
4375,5,NN,141,world,world
4376,4,VBD,141,were,were
4377,5,PRP$,141,their,their
4378,9,NNS,141,improv,improvers
4379,1,.,141,.,.
4380,3,CC,142,and,and
4381,3,PRP,142,you,you
4382,1,",",142,",",","
4383,7,NN,142,meletu,meletus
4384,1,",",142,",",","
4385,4,VB,142,have,have
4386,12,RB,142,suffici,sufficiently
4387,5,VBN,142,shown,shown
4388,4,IN,142,that,that
4389,3,PRP,142,you,you
4390,5,RB,142,never,never
4391,3,VBD,142,had,had
4392,1,DT,142,a,a
4393,7,NN,142,thought,thought
4394,5,IN,142,about,about
4395,3,DT,142,the,the
4396,5,JJ,142,young,young
4397,1,:,142,:,:
4398,4,PRP$,142,your,your
4399,12,NN,142,careless,carelessness
4400,2,VBZ,142,is,is
4401,4,VBN,142,seen,seen
4402,2,IN,142,in,in
4403,4,PRP$,142,your,your
4404,3,RB,142,not,not
4405,6,VBG,142,care,caring
4406,5,IN,142,about,about
4407,7,NNS,142,matter,matters
4408,6,NN,142,spoken,spoken
4409,2,IN,142,of,of
4410,2,IN,142,in,in
4411,4,DT,142,thi,this
4412,4,RB,142,veri,very
4413,10,NN,142,indict,indictment
4414,1,.,142,.,.
4415,3,CC,143,and,and
4416,3,RB,143,now,now
4417,1,",",143,",",","
4418,7,NN,143,meletu,meletus
4419,1,",",143,",",","
4420,1,NN,143,i,i
4421,4,MD,143,must,must
4422,3,NN,143,ask,ask
4423,3,PRP,143,you,you
4424,7,DT,143,anoth,another
4425,8,NN,143,question,question
4426,1,:,143,:,:
4427,5,WDT,143,which,which
4428,2,VBZ,143,is,is
4429,6,RBR,143,better,better
4430,1,",",143,",",","
4431,2,TO,143,to,to
4432,4,JJ,143,live,live
4433,5,IN,143,among,among
4434,3,JJ,143,bad,bad
4435,8,NNS,143,citizen,citizens
4436,1,",",143,",",","
4437,2,CC,143,or,or
4438,5,IN,143,among,among
4439,4,JJ,143,good,good
4440,4,NNS,143,one,ones
4441,1,.,143,?,?
4442,6,NN,144,answer,answer
4443,1,",",144,",",","
4444,6,NN,144,friend,friend
4445,1,",",144,",",","
4446,1,NN,144,i,i
4447,3,VB,144,say,say
4448,1,:,144,;,;
4449,3,IN,144,for,for
4450,4,IN,144,that,that
4451,2,VBZ,144,is,is
4452,1,DT,144,a,a
4453,8,NN,144,question,question
4454,5,WDT,144,which,which
4455,3,MD,144,may,may
4456,2,VB,144,be,be
4457,6,RB,144,easili,easily
4458,8,VBN,144,answer,answered
4459,1,.,144,.,.
4460,2,VB,145,do,do
4461,3,RB,145,not,not
4462,3,DT,145,the,the
4463,4,JJ,145,good,good
4464,2,VB,145,do,do
4465,5,PRP$,145,their,their
4466,9,NNS,145,neighbor,neighbors
4467,4,JJ,145,good,good
4468,1,",",145,",",","
4469,3,CC,145,and,and
4470,3,DT,145,the,the
4471,3,JJ,145,bad,bad
4472,2,VB,145,do,do
4473,4,PRP,145,them,them
4474,4,NN,145,evil,evil
4475,1,.,145,?,?
4476,9,RB,146,certainli,certainly
4477,1,.,146,.,.
4478,3,CC,147,and,and
4479,2,VBZ,147,is,is
4480,5,RB,147,there,there
4481,6,NN,147,anyon,anyone
4482,3,WP,147,who,who
4483,5,MD,147,would,would
4484,6,RB,147,rather,rather
4485,2,VB,147,be,be
4486,7,JJ,147,injur,injured
4487,4,IN,147,than,than
4488,9,VBN,147,benefit,benefited
4489,2,IN,147,by,by
4490,5,DT,147,those,those
4491,3,WP,147,who,who
4492,4,JJ,147,live,live
4493,4,IN,147,with,with
4494,3,PRP,147,him,him
4495,1,.,147,?,?
4496,6,NN,148,answer,answer
4497,1,",",148,",",","
4498,2,PRP$,148,my,my
4499,4,JJ,148,good,good
4500,6,NN,148,friend,friend
4501,1,:,148,;,;
4502,3,DT,148,the,the
4503,3,NN,148,law,law
4504,8,VBZ,148,requir,requires
4505,3,PRP,148,you,you
4506,2,TO,148,to,to
4507,6,NN,148,answer,answer
4508,1,:,148,-,-
4509,4,VBZ,148,doe,does
4510,6,NN,148,anyon,anyone
4511,4,IN,148,like,like
4512,2,TO,148,to,to
4513,2,VB,148,be,be
4514,7,JJ,148,injur,injured
4515,1,.,148,?,?
4516,9,RB,149,certainli,certainly
4517,3,RB,149,not,not
4518,1,.,149,.,.
4519,3,CC,150,and,and
4520,4,WRB,150,when,when
4521,3,PRP,150,you,you
4522,6,NN,150,accus,accuse
4523,2,PRP,150,me,me
4524,2,IN,150,of,of
4525,10,VBG,150,corrupt,corrupting
4526,3,CC,150,and,and
4527,13,VBG,150,deterior,deteriorating
4528,3,DT,150,the,the
4529,5,NN,150,youth,youth
4530,1,",",150,",",","
4531,2,VB,150,do,do
4532,3,PRP,150,you,you
4533,6,NN,150,alleg,allege
4534,4,IN,150,that,that
4535,1,NN,150,i,i
4536,7,NN,150,corrupt,corrupt
4537,4,PRP,150,them,them
4538,13,RB,150,intent,intentionally
4539,2,CC,150,or,or
4540,15,RB,150,unintent,unintentionally
4541,1,.,150,?,?
4542,13,RB,151,intent,intentionally
4543,1,",",151,",",","
4544,1,NN,151,i,i
4545,3,VB,151,say,say
4546,1,.,151,.,.
4547,3,CC,152,but,but
4548,3,PRP,152,you,you
4549,4,VB,152,have,have
4550,4,RB,152,just,just
4551,8,VBN,152,admit,admitted
4552,4,IN,152,that,that
4553,3,DT,152,the,the
4554,4,JJ,152,good,good
4555,2,VB,152,do,do
4556,5,PRP$,152,their,their
4557,9,NNS,152,neighbor,neighbors
4558,4,JJ,152,good,good
4559,1,",",152,",",","
4560,3,CC,152,and,and
4561,3,DT,152,the,the
4562,4,NN,152,evil,evil
4563,2,VB,152,do,do
4564,4,PRP,152,them,them
4565,4,NN,152,evil,evil
4566,1,.,152,.,.
4567,3,RB,153,now,now
4568,2,VBZ,153,is,is
4569,4,IN,153,that,that
4570,1,DT,153,a,a
4571,5,NN,153,truth,truth
4572,5,WDT,153,which,which
4573,4,PRP$,153,your,your
4574,8,JJ,153,superior,superior
4575,6,NN,153,wisdom,wisdom
4576,3,VBZ,153,ha,has
4577,10,VBN,153,recogn,recognized
4578,4,RB,153,thu,thus
4579,5,RB,153,earli,early
4580,2,IN,153,in,in
4581,4,NN,153,life,life
4582,1,",",153,",",","
4583,3,CC,153,and,and
4584,2,VBP,153,am,am
4585,1,NN,153,i,i
4586,1,",",153,",",","
4587,2,IN,153,at,at
4588,2,PRP$,153,my,my
4589,3,NN,153,age,age
4590,1,",",153,",",","
4591,2,IN,153,in,in
4592,4,JJ,153,such,such
4593,8,NN,153,dark,darkness
4594,3,CC,153,and,and
4595,9,NN,153,ignor,ignorance
4596,2,IN,153,as,as
4597,3,RB,153,not,not
4598,2,TO,153,to,to
4599,4,VB,153,know,know
4600,4,IN,153,that,that
4601,2,IN,153,if,if
4602,1,DT,153,a,a
4603,3,NN,153,man,man
4604,4,IN,153,with,with
4605,4,WP,153,whom,whom
4606,1,NN,153,i,i
4607,4,VB,153,have,have
4608,2,TO,153,to,to
4609,4,JJ,153,live,live
4610,2,VBZ,153,is,is
4611,9,VBN,153,corrupt,corrupted
4612,2,IN,153,by,by
4613,2,PRP,153,me,me
4614,1,",",153,",",","
4615,1,NN,153,i,i
4616,2,VBP,153,am,am
4617,4,RB,153,veri,very
4618,6,JJ,153,like,likely
4619,2,TO,153,to,to
4620,2,VB,153,be,be
4621,6,VBN,153,harm,harmed
4622,2,IN,153,by,by
4623,3,PRP,153,him,him
4624,1,",",153,",",","
4625,3,CC,153,and,and
4626,3,RB,153,yet,yet
4627,1,NN,153,i,i
4628,7,NN,153,corrupt,corrupt
4629,3,PRP,153,him,him
4630,1,",",153,",",","
4631,3,CC,153,and,and
4632,13,RB,153,intent,intentionally
4633,1,",",153,",",","
4634,3,RB,153,too,too
4635,1,:,153,;,;
4636,1,:,153,-,-
4637,4,IN,153,that,that
4638,2,VBZ,153,is,is
4639,4,WP,153,what,what
4640,3,PRP,153,you,you
4641,3,VBP,153,are,are
4642,6,VBG,153,say,saying
4643,1,",",153,",",","
4644,3,CC,153,and,and
4645,2,IN,153,of,of
4646,4,IN,153,that,that
4647,3,PRP,153,you,you
4648,4,MD,153,will,will
4649,5,RB,153,never,never
4650,8,NN,153,persuad,persuade
4651,2,PRP,153,me,me
4652,2,CC,153,or,or
4653,3,DT,153,ani,any
4654,5,JJ,153,other,other
4655,5,NN,153,human,human
4656,5,VBG,153,be,being
4657,1,.,153,.,.
4658,3,CC,154,but,but
4659,6,DT,154,either,either
4660,1,NN,154,i,i
4661,2,VB,154,do,do
4662,3,RB,154,not,not
4663,7,NN,154,corrupt,corrupt
4664,4,PRP,154,them,them
4665,1,",",154,",",","
4666,2,CC,154,or,or
4667,1,NN,154,i,i
4668,7,NN,154,corrupt,corrupt
4669,4,PRP,154,them,them
4670,15,RB,154,unintent,unintentionally
4671,1,",",154,",",","
4672,2,RB,154,so,so
4673,4,IN,154,that,that
4674,2,IN,154,on,on
4675,6,DT,154,either,either
4676,4,NN,154,view,view
4677,2,IN,154,of,of
4678,3,DT,154,the,the
4679,4,NN,154,case,case
4680,3,PRP,154,you,you
4681,3,NN,154,lie,lie
4682,1,.,154,.,.
4683,2,IN,155,if,if
4684,2,PRP$,155,my,my
